430,1.341816e+02
431,1.352980e+02
432,1.364187e+02
433,1.375439e+02
434,1.386735e+02
435,1.398075e+02
436,1.409459e+02
437,1.420887e+02
438,1.432359e+02
439,1.443874e+02
440,1.455433e+02
441,1.467036e+02
442,1.478682e+02
443,1.490371e+02
444,1.502104e+02
445,1.513880e+02
446,1.525699e+02
447,1.537560e+02
448,1.549465e+02
449,1.561412e+02
450,1.573402e+02
451,1.585435e+02
452,1.597509e+02
453,1.609627e+02
454,1.621786e+02
455,1.633987e+02
456,1.646231e+02
457,1.658516e+02
458,1.670844e+02
459,1.683213e+02
460,1.695623e+02
461,1.708075e+02
462,1.720569e+02
463,1.733103e+02
464,1.745679e+02
465,1.758296e+02
466,1.770954e+02
467,1.783653e+02
468,1.796393e+02
469,1.809173e+02
470,1.821994e+02
471,1.834856e+02
472,1.847757e+02
473,1.860699e+02
474,1.873682e+02
475,1.886704e+02
476,1.899766e+02
477,1.912868e+02
478,1.926010e+02
479,1.939191e+02
480,1.952412e+02
481,1.965673e+02
482,1.978972e+02
483,1.992311e+02
484,2.005690e+02
485,2.019107e+02
486,2.032563e+02
487,2.046057e+02
488,2.059591e+02
489,2.073163e+02
490,2.086774e+02
491,2.100423e+02
492,2.114110e+02
493,2.127836e+02
494,2.141599e+02
495,2.155401e+02
496,2.169240e+02
497,2.183118e+02
498,2.197032e+02
499,2.210985e+02
500,2.224975e+02
